client,brand,use_case_name,extract_date,start_date,end_date,analysis_level,granularity,channel,place_channel,path,description,avg_time,mean_time,avg_time_non_ntb,mean_time_non_ntb,avg_time_ntb,mean_time_ntb,impressions_all_users,impressions_cost_all_users,clicks_all_users,reach,impressions_brand_store,impressions,impressions_cost,clicks,user_video_clicks_views,video_clicks_views,user_video_midpoint_views,video_midpoint_views,user_video_third_quartile_views,video_third_quartile_views,user_video_first_quartile_views,video_first_quartile_views,user_video_complete_views,video_complete_views,video_pause_views,video_replay_views,video_resume_views,video_unmute_views,video_mute_views,video_skip_backward_views,video_skip_forward_views,user_detail_page_view,detail_page_view,user_detail_page_view_clicks,detail_page_view_clicks,user_detail_page_view_views,detail_page_view_views,user_add_to_cart,add_to_cart,user_add_to_cart_clicks,add_to_cart_clicks,user_add_to_cart_views,add_to_cart_views,user_total_detail_page_view,total_detail_page_view,user_total_detail_page_view_clicks,total_detail_page_view_clicks,user_total_detail_page_view_views,total_detail_page_view_views,user_total_add_to_cart,total_add_to_cart,user_total_add_to_cart_clicks,total_add_to_cart_clicks,user_total_add_to_cart_views,total_add_to_cart_views,user_purchased,product_sales,purchases,units_sold,user_total_purchased,total_purchases,total_product_sales,total_units_sold,ntb_purchased,ntb_product_sales,ntb_purchases,ntb_units_sold,ntb_total_purchased,total_ntb_purchases,total_ntb_product_sales,total_ntb_units_sold
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,SEARCH BRAND STORE,Beginner,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,54135,828648,204,2537.222556049999,2825,0,0,2436,3149,1767,2155,3945,5706,1348,1605,0,0,0,7,0,0,0,1533,4212,1449,3977,122,235,62,79,3,4,59,75,1609,5251,1470,4760,205,491,100,141,3,4,97,137,350,10437.5400,480,491,402,578,12604.5500,591,232,6560.1000,294,302,258,331,7268.2800,339
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Channel,DSP,Intermediate,[],Place of the channel (levier in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,45277,4300223,389,19076.79598705999,27908,0,0,9434,18457,7389,12844,13229,32859,5964,9749,0,0,0,33,0,0,0,11211,57640,10235,52110,2344,5530,1207,1725,39,62,1176,1663,11998,77218,10326,64953,3745,12265,2029,3515,53,96,1993,3419,3070,120694.7400,4743,4847,3756,6325,159354.3800,6465,1420,50119.7900,1830,1855,1696,2279,60673.8800,2311
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/DSP BRAND STORE, 3/DSP, 4/BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,6,6,160,0.05591516,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/DSP BRAND STORE, 3/DSP]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7630,0,247306,473.1374585300013,699,0,0,511,682,375,466,807,1239,293,346,0,0,0,0,0,0,0,370,996,329,894,51,102,21,23,1,1,20,22,461,1384,333,992,165,392,92,139,1,1,92,138,108,4024.8500,148,154,152,210,5586.6400,222,67,2621.1400,79,80,90,107,3342.3000,110
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP, 2/DSP BRAND STORE]",Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,327473,0,9123157,7359.844187420002,11022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3267,3788,3064,3460,218,328,82,108,2,2,80,106,3567,4340,3112,3523,473,817,180,242,3,3,177,239,61,1505.0100,64,70,136,152,3768.7200,164,8,448.9800,9,11,24,28,931.1900,30
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,2,2,108,0.00782068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/BRAND STORE, 3/SEARCH BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,3,3,189,1.9100000000000001,3,0,0,2,2,1,1,2,3,1,1,0,0,0,0,0,0,0,2,3,2,3,0,0,0,0,0,0,0,0,2,6,2,6,0,0,1,1,1,1,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,8,9,423,0.398428,8,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH, 2/SEARCH BRAND STORE, 3/BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,179,199,21452,530.3400000000003,313,0,0,43,64,34,48,58,113,25,37,0,0,0,0,0,0,0,65,408,65,408,0,0,0,0,0,0,0,0,66,612,66,612,0,0,0,0,0,0,0,0,14,354.0300,17,18,15,24,544.5600,25,7,142.6900,7,7,8,10,212.7100,10
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,189,225,38049,775.3761153,508,0,0,67,161,51,105,86,264,41,74,0,0,0,0,0,0,0,123,999,122,976,9,23,4,5,0,0,4,5,130,1381,129,1345,15,36,5,6,0,0,5,6,42,1220.6100,61,64,46,70,1383.5900,73,26,592.8500,32,32,29,35,677.9400,35
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP BRAND STORE, 2/SEARCH BRAND STORE, 3/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,334,0,7044,2.9101161600000003,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,3,0,0,2,3,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/SEARCH]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,43067,0,540975,970.4399999999991,1259,0,0,1708,2065,1206,1385,2845,3775,919,1032,0,0,0,5,0,0,0,716,1753,713,1744,3,9,3,3,0,0,3,3,725,2009,719,1992,6,17,4,4,0,0,4,4,150,4024.4600,205,212,164,234,4656.9700,241,105,2689.0600,135,142,117,151,3009.8300,158
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","[1/BRAND STORE, 2/DSP, 3/DSP BRAND STORE, 4/SEARCH, 5/SEARCH BRAND STORE]",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,55,63,5839,111.92885424999999,99,0,0,14,24,10,17,18,41,9,14,0,0,0,0,0,0,0,22,110,21,106,2,4,2,2,0,0,2,2,24,135,22,124,6,11,2,2,0,0,2,2,5,82.9900,5,5,5,7,124.7100,7,2,32.3100,2,2,2,2,32.3100,2
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Format,"","",[1/DSP],Media Mix per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3281624,0,19987716,24195.055045929996,31309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12409,14610,11348,12888,1084,1722,744,955,13,22,731,933,13399,16450,11501,13082,1926,3368,1362,1808,14,25,1348,1783,543,13855.9600,639,678,1001,1211,29296.3400,1313,32,918.2500,34,36,56,61,1778.8500,64
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","[1/BRAND STORE, 2/DSP, 3/DSP BRAND STORE, 4/SEARCH BRAND STORE]",Media Mix per channel (levier in french),"","","","","","",0,0.0,0,6,6,123,4.97385987,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,128,8.14958422,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,5,5,132,0.12205473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/BRAND STORE, 2/SEARCH, 3/SEARCH BRAND STORE, 4/DSP]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,2,2,26,0.02549813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH BRAND STORE, 2/DSP, 3/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,843,0,22557,77.81376773999996,95,0,0,77,105,62,81,121,197,50,64,0,0,0,0,0,0,0,65,170,53,138,18,32,8,12,1,2,7,10,76,228,55,164,30,64,13,21,1,2,12,19,17,540.8500,29,30,21,35,672.3000,36,7,153.5500,10,10,8,12,186.6600,12
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/DSP, 3/SEARCH BRAND STORE, 4/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,706,0,115961,513.1382967699994,706,0,0,246,525,189,368,326,917,153,285,0,0,0,0,0,0,0,261,1658,239,1446,70,212,36,65,1,1,36,64,280,2203,240,1784,118,419,59,115,2,3,58,112,75,3124.3100,129,129,88,169,3987.1400,169,39,1213.1000,47,47,46,58,1455.5200,58
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP, 2/BRAND STORE, 3/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,206,225,6590,6.157107410000003,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/DSP, 3/DSP BRAND STORE, 4/SEARCH]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,46,0,1823,2.1323221800000005,5,0,0,4,5,2,2,6,9,1,1,0,0,0,0,0,0,0,5,7,4,6,1,1,0,0,0,0,0,0,6,19,4,11,3,8,2,2,0,0,2,2,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH BRAND STORE, 2/DSP BRAND STORE, 3/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,221,0,4507,6.834185050000006,6,0,0,12,13,9,10,27,35,5,6,0,0,0,0,0,0,0,5,9,4,7,1,2,0,0,0,0,0,0,10,20,4,8,7,12,2,2,0,0,2,2,0,0.0000,0,0,2,3,46.5400,4,0,0.0000,0,0,1,1,13.7700,1
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP, 2/DSP BRAND STORE, 3/BRAND STORE, 4/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,16,18,1118,1.05016067,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,9,0,0,0,0,0,0,0,0,7,14,7,14,0,0,2,2,2,2,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH, 2/DSP BRAND STORE, 3/DSP]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7630,0,247306,473.1374585300008,699,0,0,511,682,375,466,807,1239,293,346,0,0,0,0,0,0,0,370,996,329,894,51,102,21,23,1,1,20,22,461,1384,333,992,165,392,92,139,1,1,92,138,108,4024.8500,148,154,152,210,5586.6400,222,67,2621.1400,79,80,90,107,3342.3000,110
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","",[1/SEARCH BRAND STORE],Media Mix per channel (levier in french),"","","","","","",0,0.0,0,67546,0,136650,16.39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,3,4,2,3,1,1,1,1,0,0,1,1,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","",[1/DSP],Path to conversion per format (format in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3281624,0,19987716,24195.055045930032,31309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12409,14610,11348,12888,1084,1722,744,955,13,22,731,933,13399,16450,11501,13082,1926,3368,1362,1808,14,25,1348,1783,543,13855.9600,639,678,1001,1211,29296.3400,1313,32,918.2500,34,36,56,61,1778.8500,64
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","",[1/SEARCH BRAND STORE],Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,67546,0,136650,16.39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,3,4,2,3,1,1,1,1,0,0,1,1,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Channel,"","","[1/DSP, 2/DSP BRAND STORE]",Media Mix per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,599396,0,14099665,9193.457862229998,16342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,4498,3608,4063,288,435,108,139,3,3,105,136,4339,5317,3664,4138,693,1179,247,326,4,4,243,322,85,2057.4500,91,99,187,213,5232.3300,230,13,651.1100,17,20,40,49,1470.8700,53
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/DSP BRAND STORE, 2/DSP, 3/SEARCH BRAND STORE, 4/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,252,0,8421,6.21139172,9,0,0,7,11,6,8,13,22,4,6,0,0,0,0,0,0,0,4,15,4,15,0,0,0,0,0,0,0,0,7,23,4,17,3,6,2,2,0,0,2,2,2,129.5600,5,6,4,8,196.2100,9,2,109.1400,4,5,2,4,109.1400,5
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Format,SEARCH,Finisher,[],Place of the format (format in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,242850,6487470,207,18383.610077099984,28384,0,0,16143,21323,11451,14333,27113,40060,8835,10711,0,0,0,27,0,0,0,21135,49272,17281,39073,5219,10199,3685,5000,68,95,3623,4905,25013,67706,17498,44454,9835,23252,7027,10903,96,147,6943,10756,6152,203011.3700,8379,8737,8479,12371,308305.1800,12965,1704,60606.6000,2063,2128,2148,2658,75424.9700,2757
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Place of channel,Format,DSP BRAND STORE,Finisher,[],Place of the format (format in french) in the path,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,384115,11273789,824,12607.976649530017,20292,0,0,4321,6244,3157,4252,6941,11539,2469,3221,0,0,0,8,0,0,0,8534,18579,7792,16383,1106,2196,559,770,12,19,548,751,9497,23865,7895,18492,2207,5373,1121,1720,25,47,1099,1673,1145,39804.5700,1545,1594,1588,2289,57537.6200,2377,502,18377.7500,601,618,657,822,23484.9000,842
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Time of path (in hours),"","","",[],Time of path is the time between the first impression and the last conversion. 1 conversion path per user. Time expressed in hours.,259.51006738483784,134.76916666666668,261.0383021811803,137.13611111111112,248.95053672150985,121.58208333333333,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,37,0.01849837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,574,663,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","",Path to conversion per format (format in french),"","","","","","",0,0.0,0,1,1,364,0.05537363000000001,1,0,0,1,3,1,1,1,4,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,1,5,0,0,0,0,0,0,0,0,0,0.0000,0,0,1,1,19.2300,1,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP BRAND STORE, 2/SEARCH, 3/SEARCH BRAND STORE, 4/DSP]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,921,0,57391,263.5086549299999,351,0,0,154,245,119,171,215,454,96,129,0,0,0,0,0,0,0,188,685,173,631,22,54,13,20,1,2,12,18,240,1063,175,742,106,321,63,107,1,4,62,103,48,2248.8500,68,70,71,106,3072.1300,111,25,1411.8400,38,40,44,63,1964.8700,66
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,8,10,334,0.21323277,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP, 2/DSP BRAND STORE, 3/SEARCH]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15186,0,717429,1055.4457458100014,2591,0,0,694,832,454,528,1293,1724,322,380,0,0,0,0,0,0,0,2095,3627,1874,3112,276,515,172,218,1,1,171,217,2427,4711,1908,3312,628,1399,392,553,4,7,389,546,262,7426.0800,321,343,395,515,12188.4400,556,108,3393.3700,126,129,163,197,4992.2700,207
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Format,"","","",Media Mix per format (format in french),"","","","","","",0,0.0,0,189,225,38049,775.3761152999999,508,0,0,67,161,51,105,86,264,41,74,0,0,0,0,0,0,0,123,999,122,976,9,23,4,5,0,0,4,5,130,1381,129,1345,15,36,5,6,0,0,5,6,42,1220.6100,61,64,46,70,1383.5900,73,26,592.8500,32,32,29,35,677.9400,35
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/SEARCH BRAND STORE, 2/SEARCH, 3/DSP, 4/DSP BRAND STORE]",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,223,0,11767,45.80469691999999,58,0,0,21,43,18,30,36,67,12,23,0,0,0,0,0,0,0,32,95,26,83,8,12,5,5,0,0,5,5,32,110,26,95,9,15,6,6,0,0,6,6,8,169.5100,9,9,10,11,222.7000,11,4,98.9200,5,5,4,5,98.9200,5
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,2,2,784,0.17025801,1,0,0,1,2,0,0,1,9,0,0,0,0,0,0,0,0,0,1,5,1,2,1,3,0,0,0,0,0,0,1,8,1,4,1,4,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","",Path to conversion per channel (levier in french),"","","","","","",0,0.0,0,1,1,10,6.5871E-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/BRAND STORE, 2/DSP, 3/DSP BRAND STORE]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,10,11,227,0.18285042999999998,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Channel,"","","[1/DSP, 2/SEARCH]",Path to conversion per channel (levier in french),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,140868,0,4274569,14958.589024659987,22291,0,0,11593,15730,8332,10653,19027,29253,6491,8000,0,0,0,20,0,0,0,16876,40847,13491,31694,4647,9153,3346,4568,63,84,3289,4484,19851,56167,13650,36289,8279,19878,6123,9632,84,125,6050,9507,5366,180477.6100,7380,7678,7367,10897,273988.9800,11392,1287,48422.7700,1563,1605,1569,1953,58152.4700,2012
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Path to conversion,Format,"","","[1/SEARCH BRAND STORE, 2/BRAND STORE, 3/SEARCH]",Path to conversion per format (format in french),"","","","","","",0,0.0,0,30,36,763,81.25000000000003,34,0,0,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,7,13,7,13,0,0,0,0,0,0,0,0,8,14,8,14,0,0,0,0,0,0,0,0,1,14.0800,1,1,2,2,31.1800,2,1,14.0800,1,1,2,2,31.1800,2
L'OREAL,MULTI,L'OREAL HOMME PPD - Full Funnel Analysis,2025-08-11,2025-05-16,2025-06-30,Media Mix,Format,"","","",Media Mix per format (format in french),"","","","","","",0,0.0,0,574,663,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0.0000,0,0,0.0000,0,0,0,0,0.0000,0
